ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Type,Configuration (Vertical/Chest),Product Description,Defrost Type,Number of Transparent Doors,Number of Solid Doors,Number of Doors,Number of Drawers,Door Opening Orientation (Hinged/Sliding),Total Volume (cu. ft.),Mixed Door Cabinet: Transparent Door Volume (cu. ft.),Mixed Door Cabinet: Solid Door Volume (cu. ft.),Total Display Area (sq. ft.),Height (in.),Width (in.),Depth (in.),Reported Daily Energy Consumption (kWh/day),Refrigerant Type,Refrigerant with GWP,Date Available On Market,Date Certified,Markets,CB Model Identifier
2405590,Continental Refrigerator,Continental,RA43N,RA43N,",DRA43NSS,; ,DRA43NSSBS,; ,RA43NBS,; ,RA43NSS,; ,RA43NSSBS,",,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,12.35,0,12.35,0,35,43,32,1.05,R-290,R-290 (GWP:3 | Lower GWP),01/01/2020,03/25/2020,"United States, Canada",ES_3317_RA43N_02112020151718_888482
2405589,Continental Refrigerator,Continental,RA60N,RA60N,",DRA60NSS,; ,DRA60NSSBS,; ,RA60NBS,; ,RA60NSS,; ,RA60NSSBS,",,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,3,3,0,Hinged,19.27,0,19.27,0,35,60,32,1.29,R-290,R-290 (GWP:3 | Lower GWP),01/01/2020,03/25/2020,"United States, Canada",ES_3317_RA60N_02252020094541_6695978
2403415,Continental Refrigerator,Continental,RA68N,RA68N,",DRA68NSS,; ,DRA68NSSBS,; ,RA68NBS,; ,RA68NSS,; ,RA68NSSBS,",,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,3,3,0,Hinged,22.3,0,22.3,0,35,68,32,1.53,R-290,R-290 (GWP:3 | Lower GWP),01/01/2020,03/25/2020,"United States, Canada",ES_3317_RA68N_02112020151350_8749505
2405499,Continental Refrigerator,Continental,RA93N,RA93N,",DRA93NSS,; ,DRA93NSSBS,; ,RA93NBS,; ,RA93NSS,; ,RA93NSSBS,",,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,4,4,0,Hinged,33.27,0,33.27,0,35,93,32,1.7,R-290,R-290 (GWP:3 | Lower GWP),01/01/2020,03/25/2020,"United States, Canada",ES_3317_RA93N_02112020152250_7171899
2402105,Continental Refrigerator,Continental,SW27N,SW27N,",D27N,; ,D27N-FB,; ,D27N-U,; ,D27NBS,; ,D27NBS-FB,; ,SW27N-FB,; ,SW27N-U,; ,SW27NBS,; ,SW27NBS-FB,; ,SW27NSS,; ,SW27NSS-FB,; ,SW27NSS-U,; ,SW27NSSBS,; ,SW27NSSBS-FB,",,Vertical Solid Door Refrigerator,Vertical,Reach-in,Manual,0,1,1,0,Hinged,6.43,0,6.43,0,35.25,27.5,31.56,0.86,R-290,R-290 (GWP:3 | Lower GWP),03/01/2019,03/28/2019,"United States, Canada",ES_3317_SW27N_03272019102849_9390680
2402228,Continental Refrigerator,Continental,SW32N,SW32N,",D32N,; ,D32N-FB,; ,D32N-U,; ,D32NBS,; ,D32NBS-FB,; ,SW32N-FB,; ,SW32N-U,; ,SW32NBS,; ,SW32NBS-FB,; ,SW32NSS,; ,SW32NSS-FB,; ,SW32NSS-U,; ,SW32NSSBS,; ,SW32NSSBS-FB,",,Vertical Solid Door Refrigerator,Vertical,Reach-in,Manual,0,1,1,0,Hinged,7.76,0,7.76,0,35.25,32,31.56,0.9,R-290,R-290 (GWP:3 | Lower GWP),03/01/2019,03/28/2019,"United States, Canada",ES_3317_SW32N_03272019093832_3913385
2406008,Continental Refrigerator,Continental,SW36N,SW36N,",D36N,; ,D36N-FB,; ,D36N-U,; ,D36NBS,; ,D36NBS-FB,; ,SW36N-FB,; ,SW36N-U,; ,SW36NBS,; ,SW36NBS-FB,; ,SW36NSS,; ,SW36NSS-FB,; ,SW36NSS-U,; ,SW36NSSBS,; ,SW36NSSBS-FB,",,Vertical Solid Door Refrigerator,Vertical,Under-counter Unit,Automatic,0,2,2,0,Hinged,8.27,0,8.27,0,35.25,36,31.56,0.81,R-290,R-290 (GWP:3 | Lower GWP),03/01/2019,03/28/2019,"United States, Canada",ES_3317_SW36N_03272019093420_8121148
2406006,Continental Refrigerator,Continental,SW48N,SW48N,",D48N,; ,D48N-FB,; ,D48N-U,; ,D48NBS,; ,D48NBS-FB,; ,SW48N-FB,; ,SW48N-U,; ,SW48NBS,; ,SW48NBS-FB,; ,SW48NSS,; ,SW48NSS-FB,; ,SW48NSS-U,; ,SW48NSSBS,; ,SW48NSSBS-FB,",,Vertical Solid Door Refrigerator,Vertical,Under-counter Unit,Automatic,0,2,2,0,Hinged,11.56,0,11.56,0,35.25,48,31.56,0.85,R-290,R-290 (GWP:3 | Lower GWP),03/01/2019,03/28/2019,"United States, Canada",ES_3317_SW48N_03272019105121_9039728
2402106,Continental Refrigerator,Continental,SW60N,SW60N,",D60N,; ,D60N-FB,; ,D60N-U,; ,D60NBS,; ,D60NBS-FB,; ,SW60N-FB,; ,SW60N-U,; ,SW60NBS,; ,SW60NBS-FB,; ,SW60NSS,; ,SW60NSS-FB,; ,SW60NSS-U,; ,SW60NSSBS,; ,SW60NSSBS-FB,",,Vertical Solid Door Refrigerator,Vertical,Reach-in,Manual,0,2,2,0,Hinged,14.51,0,14.51,0,35.25,60,31.56,1.04,R-290,R-290 (GWP:3 | Lower GWP),03/01/2019,03/28/2019,"United States, Canada",ES_3317_SW60N_03272019111055_1383172
2401688,Continental Refrigerator,Continental,SW72N,SW72N,",D72N,; ,D72N-FB,; ,D72N-U,; ,D72NBS,; ,D72NBS-FB,; ,SW72N-FB,; ,SW72N-U,; ,SW72NBS,; ,SW72NBS-FB,; ,SW72NSS,; ,SW72NSS-FB,; ,SW72NSS-U,; ,SW72NSSBS,; ,SW72NSSBS-FB,",,Vertical Solid Door Refrigerator,Vertical,Reach-in,Manual,0,3,3,0,Hinged,17.56,0,17.56,0,35.25,72,31.56,1.24,R-290,R-290 (GWP:3 | Lower GWP),03/01/2019,03/28/2019,"United States, Canada",ES_3317_SW72N_03272019112621_8097192
2401794,Desmon Spa,Desmon Spa,PBB14C-A,PBB14C-A,,,Vertical Solid Door Freezer,Vertical,Other,Automatic,0,2,2,0,Hinged,45.79,0,45.79,0,78.74,55.11,31.49,8.31,R-290,R-290 (GWP:3 | Lower GWP),09/15/2022,01/30/2022,United States,ES_1105798_PBB14C-A_092020222046125_8406754
2470883,Desmon Spa,Desmon Spa,PBB14C-A,PBB14C-A,,,Vertical Solid Door Freezer,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,45.79,0,45.79,0,78.74,55.11,31.49,8.31,R-290,R-290 (GWP:3 | Lower GWP),02/10/2023,04/27/2023,United States,ES_1141281_PBB14C-A_042720231744505_8074743
2470884,Desmon Spa,Desmon Spa,PGB07C-A,PGB07C-A,,,Vertical Solid Door Freezer,Vertical,Reach-in,Automatic,0,1,1,0,Hinged,19.42,0,19.42,0,78.74,31.5,27.17,4.49,R-290,R-290 (GWP:3 | Lower GWP),02/10/2023,04/27/2023,United States,ES_1141281_PGB07C-A_042720231741266_4939266
2486181,Desmon Spa,Desmon Spa,PGB07G-A,PGB07G-A,,,Vertical Transparent Door Freezer,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,19.42,19.42,0,0,78.74,31.5,27.17,6.09,R-290,R-290 (GWP:3 | Lower GWP),02/10/2023,05/15/2023,"United States, Canada",PGB07G-A
2470885,Desmon Spa,Desmon Spa,PGB14C-A,PGB14C-A,,,Vertical Solid Door Freezer,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,42.32,0,42.32,0,102,53,32,7.46,R-290,R-290 (GWP:3 | Lower GWP),02/10/2023,04/27/2023,United States,ES_1141281_PGB14C-A_04272023174117_8890228
2545632,Desmon Spa,Desmon Spa,PGB14G-A,PGB14G-A,,,Vertical Transparent Door Freezer,Vertical,Reach-in,Automatic,2,0,2,0,Hinged,42.36,42.36,0,0,52.6,76.38,31.46,11.59,R-290,R-290 (GWP:3 | Lower GWP),06/29/2023,07/03/2023,United States,PGB14G-A
2545319,Desmon Spa,Desmon Spa,PGB21C-A,PGB21C-A,,,Vertical Solid Door Freezer,Vertical,Reach-in,Automatic,0,3,3,0,Hinged,71.57,0,71.57,0,76.4,85,31.4,13.69,R-290,R-290 (GWP:3 | Lower GWP),02/10/2023,04/27/2023,"United States, Canada",ES_1141281_PGB21C-A _062920231602224_5977820
2486182,Desmon Spa,Desmon Spa,PGB21G-A,PGB21G-A,,,Vertical Transparent Door Freezer,Vertical,Reach-in,Automatic,3,0,3,0,Hinged,71.57,71.57,0,0,76.4,85,31.4,16.72,R-290,R-290 (GWP:3 | Lower GWP),02/10/2023,05/15/2023,"United States, Canada",PGB21G-A
2470887,Desmon Spa,Desmon Spa,PGM07C-A,PGM07C-A,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,1,1,0,Hinged,19.42,0,19.42,0,78.74,31.5,27.17,1.34,R-290,R-290 (GWP:3 | Lower GWP),02/10/2023,04/27/2023,United States,ES_1141281_PGM07C-A_042720231742635_3352930
2470886,Desmon Spa,Desmon Spa,PGM07G-A,PGM07G-A,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,19.42,19.42,0,0,78.74,31.5,27.17,1.34,R-290,R-290 (GWP:3 | Lower GWP),02/10/2023,04/27/2023,United States,ES_1141281_PGM07G-A_042720231742385_9273639
2470888,Desmon Spa,Desmon Spa,PGM14C-A,PGM14C-A,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,42.32,0,42.32,0,102,53,32,1.58,R-290,R-290 (GWP:3 | Lower GWP),02/10/2023,04/27/2023,United States,ES_1141281_PGM14C-A_042720231742576_3965654
2470889,Desmon Spa,Desmon Spa,PGM14G-A,PGM14G-A,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,2,0,2,0,Hinged,42.32,42.32,0,0,102,53,32,3.12,R-290,R-290 (GWP:3 | Lower GWP),02/10/2023,04/27/2023,United States,ES_1141281_PGM14G-A_042720231743467_1300879
2401793,Desmon Spa,Desmon Spa,PGM21G-A,PGM21G-A,,,Vertical Transparent Door Refrigerator,Vertical,Other,Automatic,3,0,3,0,Hinged,71.57,71.57,0,0,85.04,82.68,31.49,3.5,R-290,R-290 (GWP:3 | Lower GWP),09/15/2022,01/30/2022,United States,ES_1105798_PGM21G-A_09202022204740_5961851
2545633,Desmon Spa,Desmon Spa,TGM2ETL,TGM2ETL,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,9.47,0,9.47,0,33.66,57.48,27.56,0.97,R-449A,R-449A (GWP:1400),06/29/2023,07/03/2023,United States,TGM2ETL
2470890,Desmon Spa,Desmon Spa,TGM3ETL,TGM3ETL,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,3,3,0,Hinged,14.85,0,14.85,0,28,77,34,1.1,R-449A,R-449A (GWP:1400),02/10/2023,04/27/2023,United States,ES_1141281_TGM3ETL_042720231743843_7848840
2470891,Desmon Spa,Desmon Spa,TGM4ETL,TGM4ETL,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,4,4,0,Hinged,20.28,0,20.28,0,28,96,34,1.41,R-449A,R-449A (GWP:1400),02/10/2023,04/27/2023,United States,ES_1141281_TGM4ETL_042720231743618_6787584
2404318,Fogel de Centroamerica S.A.,Fogel,VR-45-SD-HC-US,VR-45-SD-HC-US,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,2,0,2,0,Sliding,38.26,38.26,0,0,78.25,51,29,3.14,R-290,R-290 (GWP:3 | Lower GWP),09/30/2022,09/30/2022,"United States, Canada",ES_1082809_VR-45-SD-HC-US_110920221939509_9812295
2407441,Fogel de Centroamerica S.A.,Fogel,VR-9-HC,VR-9-HC,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,7.23,7.23,0,0,63.25,20,21,1.09,R-600a,R-600a (GWP:3 | Lower GWP),06/15/2019,01/28/2023,"United States, Canada",ES_1082809_VR-9-HC_05282019131523_9323706
2404311,Fogel de Centroamerica S.A.,Fogel,X-37-HC-US,X-37-HC-US,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,2,0,2,0,Hinged,34.46,34.46,0,0,79.5,43.38,29.81,2.86,R-290,R-290 (GWP:3 | Lower GWP),09/30/2022,09/30/2022,"United States, Canada",ES_1082809_X-37-HC-US_110920221939190_5360472
2401923,"Food Warming Equipment Company, Inc.",FWE,R-30,R-30,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,1,1,0,Hinged,17.2,0,17.2,0,74.3,36.5,31.25,1.27,R-450A,R-450A (GWP:601 | Lower GWP),06/07/2018,09/23/2022,"United States, Canada",ES_1020303_R-30_092220221317253_6856145
2401917,"Food Warming Equipment Company, Inc.",FWE,RBQ-96,RBQ-96,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Manual,0,2,2,0,Hinged,29.14,0,29.14,0,73.25,55,31.75,1.41,R-134a,R-134a (GWP:1430),12/11/2019,09/23/2022,"United States, Canada",ES_1020303_RBQ-96_092220221317740_3776321
2401921,"Food Warming Equipment Company, Inc.",FWE,SR-30,SR-30,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,1,1,0,Hinged,17.2,0,17.2,0,74.3,36.5,31.25,1.27,R-450A,R-450A (GWP:601 | Lower GWP),06/07/2018,09/23/2022,"United States, Canada",ES_1020303_SR-30_092220221317646_4957982
2401920,"Food Warming Equipment Company, Inc.",FWE,UHRS-10,UHRS-10,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,1,1,0,Hinged,19.01,0,19.01,0,74.5,37.5,32.5,1.27,R-450A,R-450A (GWP:601 | Lower GWP),12/11/2019,09/23/2022,"United States, Canada",ES_1020303_UHRS-10_09222022131773_7847810
2401922,"Food Warming Equipment Company, Inc.",FWE,URS-10,URS-10,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,1,1,0,Hinged,19.71,0,19.71,0,74.5,37.5,32.5,1.27,R-450A,R-450A (GWP:601 | Lower GWP),12/11/2019,09/23/2022,"United States, Canada",ES_1020303_URS-10_092220221317246_1679377
2401925,"Food Warming Equipment Company, Inc.",FWE,URS-10D,URS-10D,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,19.71,0,19.71,0,74.5,37.5,32.5,1.27,R-450A,R-450A (GWP:601 | Lower GWP),12/11/2019,09/23/2022,"United States, Canada",ES_1020303_URS-10D_092220221317574_9715414
2401924,"Food Warming Equipment Company, Inc.",FWE,URS-10-GN,URS-10-GN,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,1,1,0,Hinged,20.75,0,20.75,0,74.5,37.5,32.5,1.27,R-450A,R-450A (GWP:601 | Lower GWP),09/01/2022,09/23/2022,"United States, Canada",ES_1020303_URS-10-GN_092220221317722_6745734
2401929,"Food Warming Equipment Company, Inc.",FWE,URS-10-GND,URS-10-GND,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,20.75,0,20.75,0,74.5,37.5,32.5,1.27,R-450A,R-450A (GWP:601 | Lower GWP),09/01/2022,09/23/2022,"United States, Canada",ES_1020303_URS-10-GND_092220221317597_4970012
2401927,"Food Warming Equipment Company, Inc.",FWE,URS-10-GNP,URS-10-GNP,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,20.75,0,20.75,0,74.5,37.5,34.5,1.27,R-450A,R-450A (GWP:601 | Lower GWP),09/01/2022,09/23/2022,"United States, Canada",ES_1020303_URS-10-GNP_092220221317164_8846755
2401928,"Food Warming Equipment Company, Inc.",FWE,URS-10-GNS,URS-10-GNS,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,1,1,0,Hinged,20.75,0,20.75,0,74.5,37.5,32.5,1.27,R-450A,R-450A (GWP:601 | Lower GWP),09/01/2022,09/23/2022,"United States, Canada",ES_1020303_URS-10-GNS_092220221317823_6694390
2401926,"Food Warming Equipment Company, Inc.",FWE,URS-10P,URS-10P,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,19.71,0,19.71,0,74.5,37.5,34.5,1.27,R-450A,R-450A (GWP:601 | Lower GWP),12/11/2019,09/23/2022,"United States, Canada",ES_1020303_URS-10P_092220221317678_5933010
2401930,"Food Warming Equipment Company, Inc.",FWE,URS-10S,URS-10S,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,1,1,0,Hinged,19.71,0,19.71,0,74.5,37.5,32.5,1.27,R-450A,R-450A (GWP:601 | Lower GWP),09/01/2022,09/23/2022,"United States, Canada",ES_1020303_URS-10S_09222022131724_8653388
2401919,"Food Warming Equipment Company, Inc.",FWE,URS-20,URS-20,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,38.7,0,38.7,0,46.48,51.26,28.23,1.94,R-450A,R-450A (GWP:601 | Lower GWP),01/01/2021,09/23/2022,"United States, Canada",ES_1020303_URS-20_09222022131747_8178279
2401918,"Food Warming Equipment Company, Inc.",FWE,URS-20-GN,URS-20-GN,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,38.7,0,38.7,0,46.48,51.26,28.23,1.94,R-450A,R-450A (GWP:601 | Lower GWP),01/01/2021,09/23/2022,"United States, Canada",ES_1020303_URS-20-GN_092220221317233_6569774
2410042,Habco Manufacturing Inc.,HABCO,ESM28HC,ESM28HC,",SE28HCSXG,",,Vertical Transparent Door Refrigerator,Vertical,Merchandiser,Automatic,1,0,1,0,Hinged,23.56,23.56,0,0,78,30.5,31,2.27,R-290,R-290 (GWP:3 | Lower GWP),08/01/2018,03/08/2023,"United States, Canada",ES_1105712_ESM28HC_022820231529660_6211910
2410043,Habco Manufacturing Inc.,HABCO,ESM28HCTD,ESM28HCTD,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,24.08,24.08,0,0,78,30.5,31,2.29,R-290,R-290 (GWP:3 | Lower GWP),11/19/2018,03/08/2023,"United States, Canada",ES_1105712_ESM28HCTD_022820231529817_4067648
2410044,Habco Manufacturing Inc.,HABCO,ESM28HCTDHL,ESM28HCTDHL,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,24.08,24.08,0,0,78,30.5,31,2.29,R-290,R-290 (GWP:3 | Lower GWP),03/01/2020,03/08/2023,"United States, Canada",ES_1105712_ESM28HCTDHL_022820231529450_8970103
2410045,Habco Manufacturing Inc.,HABCO,ESM42HC,ESM42HC,",SE42HC,; ,SE42HCSXG,",,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,35.92,35.92,0,0,78,47.5,31,3.03,R-290,R-290 (GWP:3 | Lower GWP),03/01/2020,03/08/2023,"United States, Canada",ES_1105712_ESM42HC_022820231529594_9235085
2410046,Habco Manufacturing Inc.,HABCO,ESM46HC,ESM46HC,",ESM46HCBX,; ,ESM46HCBXH,; ,SE46HC,; ,SE46HCRxG,; ,SE46HCSAG,; ,SE46HCSAM,; ,SE46HCSXG,; ,SE46HCSXM,",,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,37.21,37.21,0,0,78,47.5,31,3.04,R-290,R-290 (GWP:3 | Lower GWP),08/10/2019,03/08/2023,"United States, Canada",ES_1105712_ESM46HC_022820231529154_1180403
2410047,Habco Manufacturing Inc.,HABCO,ESM49HCTD,ESM49HCTD,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,43.75,43.75,0,0,78,54,31,3.17,R-290,R-290 (GWP:3 | Lower GWP),05/01/2020,03/08/2023,"United States, Canada",ES_1105712_ESM49HCTD_022820231529340_7176697
2405545,Imbera S.A. de C.V.,Imbera,VR06 R6,VR06 R6,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,5.1,5.1,0,0,21.1,25.2,37,0.9,R-600a,R-600a (GWP:3 | Lower GWP),12/01/2017,12/13/2022,"United States, Canada",ES_1091577_VR06 R6_10092017173553_0553605
2405546,Imbera S.A. de C.V.,Imbera,VR08 R6,VR08 R6,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,7.69,7.69,0,0,18.9,18.1,69.3,1.15,R-600a,R-600a (GWP:3 | Lower GWP),03/26/2018,12/13/2022,"United States, Canada",ES_1091577_VR08 R6_06042018152501_5901517
2405548,Imbera S.A. de C.V.,Imbera,VR09 CC R2,VR09 CC R2,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,10.31,10.31,0,0,27,19,76,1.35,R-290,R-290 (GWP:3 | Lower GWP),09/11/2017,12/13/2022,"United States, Canada",ES_1091577_VR09 CC R2_07192017161525_0925443
2405550,Imbera S.A. de C.V.,Imbera,VR10-58 R2,VR10-58 R2,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,10.14,10.14,0,0,25,23,58,1.34,R-290,R-290 (GWP:3 | Lower GWP),12/01/2017,12/13/2022,"United States, Canada",ES_1091577_VR10-58 R2_08202015181317_4397543
2405549,Imbera S.A. de C.V.,Imbera,VR10 R2,VR10 R2,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,9.43,9.43,0,0,25,23,56,1.24,R-290,R-290 (GWP:3 | Lower GWP),10/30/2016,12/13/2022,"United States, Canada",ES_1091577_VR10 R2_12072016110447_8687500
2405551,Imbera S.A. de C.V.,Imbera,VR11 CZ HC,VR11 CZ HC,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,10.2,10.2,0,0,22,25,54.3,1.34,R-290,R-290 (GWP:3 | Lower GWP),08/01/2019,12/13/2022,United States,ES_1091577_VR11 CZ HC_07242019182623_2783590
2405552,Imbera S.A. de C.V.,Imbera,VR12 R2,VR12 R2,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,11.5,11.5,0,0,25,23,64,1.46,R-290,R-290 (GWP:3 | Lower GWP),08/10/2016,12/13/2022,"United States, Canada",ES_1091577_VR12 R2_10132016211857_3537754
2405553,Imbera S.A. de C.V.,Imbera,VR13 CZ HC,VR13 CZ HC,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,11.7,11.7,0,0,22.8,25,64,1.49,R-290,R-290 (GWP:3 | Lower GWP),08/01/2019,12/13/2022,"United States, Canada",ES_1091577_VR13 CZ HC_07242019183844_3524871
2405563,Imbera S.A. de C.V.,Imbera,VR27 CZ HC,VR27 CZ HC,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,1,0,1,0,Hinged,27.8,27.8,0,0,35,29.9,79,2.45,R-290,R-290 (GWP:3 | Lower GWP),08/01/2019,12/13/2022,"United States, Canada",ES_1091577_VR27 CZ HC_07082019181458_9698952
2405564,Imbera S.A. de C.V.,Imbera,VRD21 R2,VRD21 R2,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,2,0,2,0,Hinged,16.77,16.77,0,0,39,24,58,1.82,R-290,R-290 (GWP:3 | Lower GWP),02/27/2015,12/13/2022,"United States, Canada",ES_1091577_VRD21 R2_10062016170827_3707687
2405568,Imbera S.A. de C.V.,Imbera,VRD26 HC,VRD26 HC,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,2,0,2,0,Hinged,25.69,25.69,0,0,26,39,80,2.37,R-290,R-290 (GWP:3 | Lower GWP),05/29/2020,12/13/2022,"United States, Canada",ES_1091577_VRD26 HC_10192020171507_7707704
2405575,Imbera S.A. de C.V.,Imbera,VRD35 R2,VRD35 R2,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,2,0,2,0,Hinged,32.12,32.12,0,0,40,28,80,2.54,R-290,R-290 (GWP:3 | Lower GWP),09/11/2017,12/13/2022,"United States, Canada",ES_1091577_VRD35 R2_07192017165227_3147086
2405577,Imbera S.A. de C.V.,Imbera,VRD37 R2,VRD37 R2,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,2,0,2,0,Hinged,37.42,37.42,0,0,47,27.7,77.6,3.12,R-290,R-290 (GWP:3 | Lower GWP),02/27/2015,12/13/2022,"United States, Canada",ES_1091577_VRD37 R2_10062016171552_4152088
2405578,Imbera S.A. de C.V.,Imbera,VRD37 SD R2,VRD37 SD R2,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,2,0,2,0,Sliding,39.03,39.03,0,0,47,27.7,77.6,2.97,R-290,R-290 (GWP:3 | Lower GWP),02/27/2015,12/13/2022,"United States, Canada",ES_1091577_VRD37 R2 SD_10062016172229_4549305
2405579,Imbera S.A. de C.V.,Imbera,VRD41 SD 48HC,VRD41 SD 48HC,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,2,0,2,0,Sliding,13.44,13.44,0,0,47,21.5,48,1.62,R-290,R-290 (GWP:3 | Lower GWP),05/01/2018,12/13/2022,"United States, Canada",ES_1091577_VRD41 SD 48HC_04302018180626_1586359
2405580,Imbera S.A. de C.V.,Imbera,VRD41 SD 54HC,VRD41 SD 54HC,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,2,0,2,0,Sliding,17.1,17.1,0,0,47,21.5,54,1.7,R-290,R-290 (GWP:3 | Lower GWP),05/01/2018,12/13/2022,"United States, Canada",ES_1091577_VRD41 SD 54HC_04302018180254_1374751
2405581,Imbera S.A. de C.V.,Imbera,VRD43 R2,VRD43 R2,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,2,0,2,0,Hinged,41.66,41.66,0,0,54,29.5,79,3.24,R-290,R-290 (GWP:3 | Lower GWP),02/27/2015,12/13/2022,"United States, Canada",ES_1091577_VRD43 R2_10132016211745_3465385
2405582,Imbera S.A. de C.V.,Imbera,VRD43 R2 SD,VRD43 R2 SD,,,Vertical Solid Door Refrigerator,Vertical,Reach-in,Automatic,0,2,2,0,Hinged,41.66,0,41.66,0,54,29.5,79,1.9,R-290,R-290 (GWP:3 | Lower GWP),02/27/2015,12/13/2022,"United States, Canada",ES_1091577_VRD43 R2 SD_10312018142500_5900254
2405584,Imbera S.A. de C.V.,Imbera,VRD43 SD R2,VRD43 SD R2,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,1,0,1,0,Sliding,41.66,41.66,0,0,54,29.5,79,3.28,R-290,R-290 (GWP:3 | Lower GWP),07/12/2016,12/13/2022,"United States, Canada",ES_1091577_VRD43 SD R2_03272017165756_3876908
2405583,Imbera S.A. de C.V.,Imbera,VRD44 HC CZ,VRD44 HC CZ,,,Vertical Transparent Door Refrigerator,Vertical,Reach-in,Automatic,2,0,2,0,Hinged,40.26,40.26,0,0,30.11,47.24,78.54,2.92,R-290,R-290 (GWP:3 | Lower GWP),02/27/2015,12/13/2022,"United States, Canada",ES_1091577_VRD44 HC CZ_09022020201206_7526657
